source,year,simpname,nationality,edu,prof,org,loc,lon,lat
imm,1919,"digby, j k",,,engineer,aurora west united gold mining ltd,maraisburg transvaal,27.9398011,-26.1775063
imm,1919,"doi, e a",,,engineer,eal arthur synd ltd,altarnun launceston cornwall,-4.512319,50.606127
imm,1919,"donald, t s",,,engineer,bechuanaland exploration ltd,lane london london,-0.1547189,51.5083331
imm,1919,"dorrion, f j",,,engineer,corocoro united copper mines ltd,la pu bolivia,,
imm,1919,"dou, l r",,,engineer,inst m e copper queen ltd,chile s america,-71.542969,-35.675147
imm,1919,"dowsett, c w",,,engineer,dome mines ltd,porcupine ontario canada,-81.1909904,48.4950429
imm,1919,"driffield, e c",,,engineer,mount lyell mining and railway ltd,e of melbourne,144.9630576,-37.8136276
imm,1919,"drug, w m",,,engineer,american smelting and refining ltd,u s a,-95.712891,37.09024
imm,1919,"dunn, w d",,,engineer,durban navigation collieries ltd,durban natal,31.0218404,-29.8586804
imm,1919,"dunning, f g",,,engineer,sub nigel ltd,post office transvaal,,
imm,1919,"derry, g s",,,engineer,orsk goldfields ltd,ochotsk eastern siberia,143.2034909,59.35846
imm,1919,"eloy, j j",,,engineer,lofthouse colliery ltd,james lofthouse yorks,-1.0872979,53.9599651
imm,1919,"leslie, j v",,,engineer,workington iron and steel ltd,bay workin on,,
imm,1919,"embleton, j m",,,engineer,south kalgurli consolidated ltd,fimiston western australia,121.5041365,-30.7765974
imm,1919,"emery, c j",,,engineer,ains worth george consett ltd,new south wales,146.921099,-31.2532183
imm,1919,"jlvans, f h",,,engineer,sulphide ltd ltd,new south wales,146.921099,-31.2532183
imm,1919,"evans, f a",,,engineer,eastern smelting ltd,namaqualand cape colony,19.3783206,-29.9786556
imm,1919,"evans, f a",,,engineer,eastern smelting ltd,namaqualand cape colony,19.3783206,-29.9786556
imm,1919,"evans, f a",,,engineer,namaqua copper ltd,namaqualand cape colony,19.3783206,-29.9786556
imm,1919,"penang, f f",,,engineer,albion steam coal ltd,pontypridd south wales,-3.342314,51.600774
imm,1919,"evans, j g",,,engineer,ewinwg illija m perch ltd,glyn neath glamorganshire,-3.8267166,51.6621926
imm,1919,"mining, c o",,,engineer,pioneer gold and tin mines ltd,victoria australia,144.7851531,-37.4713077
imm,1919,"farrar, e b",,,engineer,general mining and finance ltd ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"capt, l c",,,engineer,feldtimanannenr synd ltd,lanna r cornwall,,
imm,1919,"fenner, j w",,,engineer,chenderiang tin dredging ltd,federated malay states,,
imm,1919,"ferguson, a w",,,engineer,ferribsu lawayo and general exploration ltd,ward gwelo rhodesia,29.8120795,-19.468531
imm,1919,"finucane, t b",,,engineer,darragh savage mines of cobalt ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1919,"fitzgerald, p m",,,engineer,oroya links ltd,kalgoorlie western australia,121.466,-30.749
imm,1919,"flav, e w",,,engineer,west british development hynd ltd,westport new zealand,171.6058903,-41.7545216
imm,1919,"fontenay, p t",,,engineer,anglo french exploration ltd,mines huaras peru,-77.5290266,-9.5260064
imm,1919,"foxsir, d m",,,engineer,british south africa ltd,street london london,-0.0871406,51.512647
imm,1919,"halkyn, d m",,,engineer,halkyn mining ltd,mines drainage c,,
imm,1919,"fraser, a b",,,engineer,yorkshire iron and coal ltd,near leeds yorkshire,-1.5490774,53.8007554
imm,1919,"fraser, a b",,,engineer,african city properties trust ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"freeman, e a",,,engineer,ernest dicksto nh j syndicate ltd,street london london,-0.0871406,51.512647
imm,1919,"london, b t",,,engineer,general mining and finance ltd ltd,yeoville johannesburg transvaal,28.0630169,-26.1834392
imm,1919,"garland, j a",,,engineer,namaqua copper ltd,namaqualand cape colony,19.3783206,-29.9786556
imm,1919,"garrard, j j",,,engineer,swazieland ltd ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"garrard, j j",,,engineer,transvaal gold mining estates ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"gau, w j",,,engineer,zaaiplaats tin mining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"gauvatn, w p",,,engineer,waihi gold mining ltd,waihi new zealand,175.8406072,-37.3912594
imm,1919,"gavin, a d",,,engineer,dalmellington iron ltd,works dunaskin ayrshire,-4.4582424,55.3442556
imm,1919,"geeson, h b",,,engineer,mawchi mines ltd,mawchi burma india,97.1601715,18.8217323
imm,1919,"ray, c c",,,engineer,ains worth george consett ltd,consolidated copper to,,
imm,1919,"ray, c c",,,engineer,utah copper ltd,consolidated copper to,,
imm,1919,"gbpil, h w",,,engineer,electrolytic zinc ltd,road hobart tasmania,147.3274318,-42.8865527
imm,1919,"gernet, a m",,,engineer,russian mining ltd ltd,trowkaja petrograd russil,30.3350986,59.9342802
imm,1919,"gibb, j a",,,engineer,anglo french exploration ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"gibb, j a",,,engineer,antofagasta chile gibbspo dberroisgahmt ining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"gilbertson, a a",,,engineer,wigan coal and iron ltd,sternwater potgietersrust transvaal,29.0018985,-24.1771775
imm,1919,"gilbertson, a a",,,engineer,zaaiplaats tin mining ltd,sternwater potgietersrust transvaal,29.0018985,-24.1771775
imm,1919,"gillow, e m",,,engineer,westport coal ltd,millerton new zealand,171.8728483,-41.6322456
imm,1919,"gilmour, j l",,,engineer,waihi gold mining ltd,waihi new zealand,175.8406072,-37.3912594
imm,1919,"glenister, a g",,,engineer,idris hydraulic tin ltd,federated malay states,,
imm,1919,"glyn, c b",,,engineer,durban roodepoort deep ltd,roodepoort transvaal,27.9014654,-26.1201355
imm,1919,"gohring, w b",,,engineer,calumet and arizona mining ltd,u b a,-96.102482,41.217893
imm,1919,"goninon, r m",,,engineer,st ives consolidated mines ltd,menzies west australia,121.0289412,-29.6915471
imm,1919,"goodhart, e c",,,engineer,gold fields of south africa ltd,des pyramides paris,2.3344272,48.865724
imm,1919,"goodrich, h c",,,engineer,utah copper ltd,u s a,-95.712891,37.09024
imm,1919,"goodwin, e m",,,engineer,middleburg steam coal and coke ltd,witbank transvaal,29.2227,-25.8751
imm,1919,"gordon, e p",,,engineer,porco tin mines ltd,ernest porkellis cornwall,-5.2290347,50.1561527
imm,1919,"gordon, l l",,,engineer,katanga junction railway and mineral ltd,katanga junction railway and mineral,26.419389,-8.8851145
imm,1919,"gottsberger, b b",,,engineer,miami copper ltd,u s a,-95.712891,37.09024
imm,1919,"graham, a e",,,engineer,oceana consolidated ltd,portuguese east africa,,
imm,1919,"graham, h r",,,engineer,cape copper ltd,sewell chile america,-70.3658629,-34.0826136
imm,1919,"graham, j m",,,engineer,millom and askam hematite iron ltd,john millom cumberland,-3.272847,54.212073
imm,1919,"graham, t u",,,engineer,canadian collieriesdunsmuir ltd,vancouver island london,-123.1264006,49.2859149
imm,1919,"graham, t w",,,engineer,workington iron and steel ltd,w northside workington,-3.542752,54.643569
imm,1919,"grant, f e",,,engineer,ray consolidated copper ltd,u s a,-95.712891,37.09024
imm,1919,"greatbhraedsedn, c a",,,engineer,simmer and jack proprietary mines ltd,germiston transvaal,28.1707794,-26.2258734
imm,1919,"greathead, m p",,,engineer,transvaal gold mining estates ltd,parktown johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"greene, w w",,,engineer,henry briggs son ltd,near normanton yorks,-1.417148,53.700876
imm,1919,"greene, o a",,,engineer,elands laagte collieries ltd,lime street london,-0.0823905,51.5124719
imm,1919,"greenlees, a d",,,engineer,amalgamated zincde bavay s ltd,new south wales,146.921099,-31.2532183
imm,1919,"col, r c",,,engineer,united rhodesia gold fields ltd,m salisbury rhodesia,31.03351,-17.8251657
imm,1919,"london, e c",,,engineer,kanbaukburmawolfram mines ltd,london s w,-0.1277583,51.5073509
imm,1919,"grlmths, t j",,,engineer,windsor steam coal ltd,penarth south wales,-3.173507,51.438798
imm,1919,"grimmer, i r",,,engineer,de beers consolidated mines ltd,kimberley cape colony,24.7499112,-28.7282384
imm,1919,"grimmer, i r",,,engineer,gruning and ltd,kimberley cape colony,24.7499112,-28.7282384
imm,1919,"grimmer, i r",,,engineer,taquah mining and exploration ltd,kimberley cape colony,24.7585312,-28.7391027
imm,1919,"haddon, t q",,,engineer,globe and phoenix gold mining ltd,que que rhodesia,29.8236554,-18.9201331
imm,1919,"staten, b r",,,engineer,great boulder proprietary gold mines ltd,city western australia,117.8837206,-35.0269344
imm,1919,"staten, b r",,,engineer,great boulder proprietary gold mines ltd,city western australia,117.8837206,-35.0269344
imm,1919,"hancock, r t",,,engineer,nigerian tin ltd ltd,ninkada northern nigeria,,
imm,1919,"benn, e a",,,engineer,powell dufiryn steam coal ltd,rn i i,-87.4001077,44.84806
imm,1919,"hann, e l",,,engineer,chislet colliery ltd,edmund l,-80.0409129,42.1003511
imm,1919,"hann, f p",,,engineer,bedwas navigation colliery ltd,colliery penrhiwceiber glamorganshire,-3.3702404,51.6694478
imm,1919,"hann, f p",,,engineer,penrikyber navigation colliery ltd,colliery penrhiwceiber glamorganshire,-3.3702404,51.6694478
imm,1919,"benn, w h",,,engineer,powell dufiryn steam coal ltd,bute docks cardiff,-3.1456726,51.465028
imm,1919,"hannam, r w",,,engineer,berridanigeriatin fields ltd,narawnta northern nigeria,146.6032114,-41.1491064
imm,1919,"hannam, r w",,,engineer,championnigeriatin fields ltd,narawnta northern nigeria,146.6032114,-41.1491064
imm,1919,"hannam, r w",,,engineer,lucky chance mines ltd,narawnta northern nigeria,146.6032114,-41.1491064
imm,1919,"harbottle, j k",,,engineer,de beers consolidated mines ltd,kimberley cape colony,24.7585312,-28.7391027
imm,1919,"harbottle, j k",,,engineer,hare s ferryhill ltd,kimberley cape colony,24.7499112,-28.7282384
imm,1919,"hargreaves, w w",,,engineer,henry briggs son ltd,collieries near normanton,-1.417148,53.700876
imm,1919,"harms, h a",,,engineer,randfontein central gold mining ltd,leonora western australia,121.3308316,-28.8850017
imm,1919,"harris, s m",,,engineer,mount cuthbert ltd,cloncurry north queensland,140.5053246,-20.7068535
imm,1919,"harrison, h c",,,engineer,denaby and cadeby main collieries ltd,main near rotherham,-1.3635009,53.4326035
imm,1919,"harrison, r o",,,engineer,african and european investment ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"harrison, r o",,,engineer,san francisco mines of mexico ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"hart, e w",,,engineer,goldfield consolidated mines ltd,u s a,-95.712891,37.09024
imm,1919,"hartshorn, j c",,,engineer,bentley bi os ltd,colliery chesterton staffs,-2.265749,53.0325527
imm,1919,"hassam, a m",,,engineer,palm nd ltd,street newcastle staffordshire,-2.2273002,53.013208
imm,1919,"hatton, i w",,,engineer,natal steam coal ltd,klip river natal,29.7343207,-28.5047043
imm,1919,"hatton, h c",,,engineer,vryheidnatalrailway coal and iron ltd,vryheid district natal,30.792458,-27.7654196
imm,1919,"hay, a l",,,engineer,bullfinch proprietaryw a ltd,bullfinch w australia,119.1118861,-30.9833425
imm,1919,"hay, e b",,,engineer,aurora west united gold mining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"hay, e b",,,engineer,general mining and finance ltd ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"hay, e b",,,engineer,meyer and charlton gold mining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"hay, e b",,,engineer,western dominion collieries ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"healey, j e",,,engineer,main reef mines and estate ltd,maraisberg natal,19.0775,-32.4816667
imm,1919,"heard, l g",,,engineer,transvaal gold mining estates ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"heath, h j",,,engineer,glyncorrwg colliery ltd,near neath glam,-3.783137,51.654649
imm,1919,"hebbard, j m",,,engineer,sulphide ltd ltd,new south wales,146.921099,-31.2532183
imm,1919,"hedley, a m",,,engineer,heimb olekow vaughan ltd,m bolckows middlesbi,,
imm,1919,"hely, h c",,,engineer,lidateo gold fields south africa ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"frederick, m l",,,engineer,chile exploration ltd,a braden copper,,
imm,1919,"frederick, m l",,,engineer,henry c s ltd,a braden copper,,
imm,1919,"anaconda, c m",,,engineer,austral malay tin ltd,castlemaine victoria australia,144.2185006,-37.058136
imm,1919,"anaconda, c m",,,engineer,kamunting tin dredging ltd,castlemaine victoria australia,144.2185006,-37.058136
imm,1919,"anaconda, c m",,,engineer,renong tin dredging ltd,castlemaine victoria australia,144.2185006,-37.058136
imm,1919,"herron, d a",,,engineer,tomboy gold mines ltd,u s a,-95.712891,37.09024
imm,1919,"heslop, w t",,,engineer,dundee coal ltd,hatting spruit natal,30.1315037,-28.0784108
imm,1919,"hess, e j",,,engineer,union ltd ltd,friars london london,-0.08614,51.5156097
imm,1919,"heymann, a m",,,engineer,general mining and finance ltd ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"hillalexanderstewart, b s",,,engineer,le roi no ltd,place london london,-0.1277583,51.5073509
imm,1919,"hillalexanderstewart, b s",,,engineer,van roi mining ltd,place london london,-0.1277583,51.5073509
imm,1919,"hooking, j m",,,engineer,cordoba copper ltd,mariano cordoba spain,,
imm,1919,"hodges, i i",,,engineer,vereeniging estates ltd,vereeuig iug transvaal,,
imm,1919,"hodgkiss, a m",,,engineer,geo g blackwell sons ltd,hawthornden baslow derbyshire,-1.622371,53.251381
imm,1919,"hogg, j m",,,engineer,anglo greek magnesite ltd,pyli euboea greece,23.595489,38.764988
imm,1919,"holbecn, v v",,,engineer,rand gold coal and estate ltd,vischkiul heidelberg transvaal,28.5885518,-26.2849276
imm,1919,"hole, w d",,,engineer,palmarejo and mexican gold fields ltd,d chihuahua mexico,-106.0691004,28.6329957
imm,1919,"hand, l g",,,engineer,hollidhaaym stead colliery ltd,barr near birmingham,-1.9042,52.5249
imm,1919,"hol, m e",,,engineer,new goch gold mines ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"arthur, w r",,,engineer,bisichi tin ltd,loko northern nigeria,,
imm,1919,"umon, m d",,,engineer,mount morgan gold mining ltd,chillagoe north queensland,144.5187263,-17.1525138
imm,1919,"horwood, e j",,,engineer,broken hill proprietary ltd,new south wales,146.921099,-31.2532183
imm,1919,"howes, l j",,,engineer,premiertransvaaldiamond mining ltd,mine elandsfontein transvaal,,
imm,1919,"hueston, h f",,,engineer,ex lands nigeria ltd,jos northern nigeria,8.881082,9.7985242
imm,1919,"hueston, h f",,,engineer,minnanigeriatin go ltd,jos northern nigeria,8.881082,9.7985242
imm,1919,"hueston, h f",,,engineer,south bukerunigeriatin ltd,jos northern nigeria,8.881082,9.7985242
imm,1919,"hughes, j p",,,engineer,ur aiglvn colliery ltd,port talbot glamorganshire,-3.8036334,51.6020138
imm,1919,"humphre, s j",,,engineer,chas utters ltd,c valparaiso chile,-71.6126885,-33.047238
imm,1919,"huntley, e l",,,engineer,hampden cloncurry copper mines ltd,cloncurry north queensland,140.5053246,-20.7068535
imm,1919,"hutchinson, j a",,,engineer,north s navigation collieries ltd,j aberkenfig glarnorganshire,-3.597806,51.540786
imm,1919,"izat, a a",,,engineer,central provinces prospecting synd ltd,central provinces india,88.3705149,22.5405854
imm,1919,"iaod, e g",,,engineer,g cl hll mmmg andlnvestment ltd,terrace parktown johan,,
imm,1919,"jfllkson, f b",,,engineer,mount bischoff tin mining ltd,street launceston tasmania,147.1393694,-41.4370018
imm,1919,"jackson, w b",,,engineer,sheepbridge coal and iron ltd,sheepbridge works chesterfield,-1.4424622,53.2661859
imm,1919,"jacob, j p",,,engineer,oynon colhsry ltd,port talbot glamorganshire,-3.8036334,51.6020138
imm,1919,"james, b f",,,engineer,babilonia gold mines ltd,street london london,-0.0871406,51.512647
imm,1919,"james, b f",,,engineer,lake view and star ltd,street london london,-0.0871406,51.512647
imm,1919,"james, b f",,,engineer,yuanmi gold mines ltd,street london london,-0.0871406,51.512647
imm,1919,"jameson, j i",,,engineer,african farms ltd,leeuwpoort rustenburg transvaal,27.255854,-25.6544483
imm,1919,"jameson, j i",,,engineer,leeuwpoortafrican farmstin mines ltd,leeuwpoort rustenburg transvaal,27.255854,-25.6544483
imm,1919,"jameson, s r",,,engineer,rhodesian mining and land ltd,m salisbury rhodesia,31.03351,-17.8251657
imm,1919,"jameson, s r",,,engineer,anglo american rhodesian exploration ltd,m salisbury rhodesia,31.03351,-17.8251657
imm,1919,"jameson, s r",,,engineer,jamieson grieve and ltd,m salisbury rhodesia,31.03351,-17.8251657
imm,1919,"jeflre, v r",,,engineer,jeflremyasz apil copper ltd,saltillo coahuila mexico,-100.973678,25.4383234
imm,1919,"james, h m",,,engineer,j torontorhodesiasynd ltd,rhodesia south africa,29.154857,-19.015438
imm,1919,"jenksmaurice, p l",,,engineer,natal steam coal ltd,jewry london,-0.0908538,51.5143264
imm,1919,"jenks, n l",,,engineer,colombian mining and exploration ltd,mines medellin colombia,-75.5653274,6.2231504
imm,1919,"jep, j b",,,engineer,welgedacht exploration ltd,johannosburn transvaal,28.0455645,-26.1805735
imm,1919,"obb, c l",,,engineer,canada iron foundries ltd,of quebec canada,-73.5491361,52.9399159
imm,1919,"thomas, g q",,,engineer,scottish gympie gold mines ltd,gympie queensland,152.6657456,-26.1833529
imm,1919,"george, h f",,,engineer,johnsuotanh co per ltd,london london,-0.1277583,51.5073509
imm,1919,"london, r e",,,engineer,burnside gold mines ltd,house london london,-0.176243,51.514
imm,1919,"london, r e",,,engineer,johnskoirnkl and lake proprieta rv ltd,house london london,-0.176243,51.514
imm,1919,"hebert, b j",,,engineer,meyer and charlton gold mining ltd,jeppestown johannesburg transvaal,28.0585,-26.20099
imm,1919,"james, m i",,,engineer,germiston transvaal knight cent ml ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1919,"james, m i",,,engineer,near sheffield j grayson lowood ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1919,"james, m i",,,engineer,nipissing mines ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1919,"ones, r n",,,engineer,lewis merthyr consolidated collieries ltd,bute docks cardiff,-3.1456726,51.465028
imm,1919,"thomas, r m",,,engineer,julianbu flalo mines ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1919,"estey, a m",,,engineer,goldfield consolidated mines ltd,u s a,-95.712891,37.09024
imm,1919,"kaeding, c d",,,engineer,dome mines ltd,porcupine ontario canada,-81.1909904,48.4950429
imm,1919,"kay, m q",,,engineer,lawn broken hill proprietary block ltd,n s w,146.921099,-31.2532183
imm,1919,"kennedy, n s",,,engineer,fergucshoennlerianglin dredging ltd,house london london,-0.176243,51.514
imm,1919,"kennedy, n s",,,engineer,kenrwiceks tralian mines development synd ltd,house london london,-0.176243,51.514
imm,1919,"kewney, a v",,,engineer,taquah mining and exploration ltd,kalgoorlie western australia,121.466,-30.749
imm,1919,"king, a j",,,engineer,kamunting tin dredging ltd,federated malay states,,
imm,1919,"king, o a",,,engineer,coronation synd ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"kingston, c b",,,engineer,african and european investment ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1919,"kingston, c b",,,engineer,cam and motor gold mining ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1919,"continued, o n",,,engineer,lonely reef gold mining ltd,on next,,
imm,1919,"continued, o n",,,engineer,rhodesia gold mining and investment ltd,on next,,
imm,1919,"continued, o n",,,engineer,western dominion collieries ltd,on next,,
imm,1919,"joseph, p h",,,engineer,beckenham kent sons ltd,ingleneuk brackley road,,
imm,1919,"joseph, p h",,,engineer,kleinuwnoiornt ltd ltd,ingleneuk brackley road,,
imm,1919,"klug, g c",,,engineer,broken hill proprietary ltd,street melbourne australia,144.9580934,-37.806109
imm,1919,"knecht, c e",,,engineer,brakpan mines ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"knecht, c e",,,engineer,consolidated mines selection ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"knecht, c e",,,engineer,new modderfontein gold mining ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"knecht, c e",,,engineer,west springs ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"knight, j n",,,engineer,knoxn inghinigeriatin ltd,naraguta nigeria,8.9466146,9.9826896
imm,1919,"henry, h m",,,engineer,irtysh ltd ltd,u s a,-95.712891,37.09024
imm,1919,"knox, a m",,,engineer,san francisco mines of mexico ltd,u s a,-95.712891,37.09024
imm,1919,"krause, h l",,,engineer,new primrose gold mining ltd,oflice gnniston transvaal,-85.8316318,33.6598257
imm,1919,"kurabayashi, k r",,,engineer,arnoya mining ltd,de mogador paris,2.3313674,48.8746647
imm,1919,"lake, c n",,,engineer,lakef iljaninigeriatin mining ltd,hill london london,-0.1533169,51.5412572
imm,1919,"lake, c n",,,engineer,nicaragua i babilonia gold mines ltd,hill london london,-0.1533169,51.5412572
imm,1919,"elkan, c b",,,engineer,ray consolidated copper ltd,u s a,-95.712891,37.09024
imm,1919,"lamoreaux, w i",,,engineer,ducktown sulphur copper and iron ltd,u s a,-95.712891,37.09024
imm,1919,"lange, a v",,,engineer,lantzc rown mines ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"laughton, a c",,,engineer,lawn broken hill proprietary block ltd,adelaide south australia,138.6007456,-34.9284989
imm,1919,"professor, j g",,,engineer,johannesburg consolidated investment ltd,friars london london,-0.08614,51.5156097
imm,1919,"ledyard, l w",,,engineer,beaver consolidated mines ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1919,"walter, a c",,,engineer,torlesse collieriesbroken river n z ltd,canterbury new zealand,171.1637245,-43.7542275
imm,1919,"reuben, w m",,,engineer,lesliec oniagas mines ltd,ontario canada,-85.323214,51.253775
imm,1919,"lewis, e p",,,engineer,tongkah harbour tin dredging ltd,elliotr puket siam,98.3922504,7.8804479
imm,1919,"lewis, f b",,,engineer,witwatersrand gold mining ltd,knights transvaal,,
imm,1919,"lewis, h a",,,engineer,berenguela tin mines ltd,f cochabamba bolivia,-66.1808467,-17.3671763
imm,1919,"lewis, w h",,,engineer,breyten collieries ltd,breyten johannesburg transvaal,29.9827252,-26.3019685
imm,1919,"eley, j r",,,engineer,general mining and finance ltd ltd,rue taitbout paris,2.335254,48.8748601
imm,1919,"leyshon, d l",,,engineer,blaenclydach colliery ltd,llwynypia rhondda glamorganshire,-3.454214,51.632965
imm,1919,"leyshon, d l",,,engineer,william perch ltd,llwynypia rhondda glamorganshire,-3.454214,51.632965
imm,1919,"liddell, j k",,,engineer,de beers consolidated mines ltd,kimberley cape colony,24.7585312,-28.7391027
imm,1919,"lindsay, j a",,,engineer,broken hill proprietary ltd,new south wales,146.921099,-31.2532183
imm,1919,"iuv, e r",,,engineer,gold mines of western australia ltd,llotndg stanton cambs,0.048734,52.27774
imm,1919,"iuv, e r",,,engineer,llewaeslsyonci ated northern blocksw a ltd,llotndg stanton cambs,0.048734,52.27774
imm,1919,"ivor, r m",,,engineer,united national collieries ltd,risca monmouthshire,-3.101093,51.608676
imm,1919,"lockie, a v",,,engineer,st ives consolidated mines ltd,florida johannesburg transvaal,27.9099401,-26.16965
imm,1919,"macarthur, l q",,,engineer,globe and phoenix gold mining ltd,que que rhodesia,29.8236554,-18.9201331
imm,1919,"duncan, f m",,,engineer,gold mines of western australia ltd,fimiston western australia,121.5041365,-30.7765974
imm,1919,"mccallum, w b",,,engineer,nyassa consolidated ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"macartney, r k",,,engineer,rhodesia broken hill development ltd,north west rhodesia,,
imm,1919,"john, b w",,,engineer,mcdoinvaanldho e jgold ltd ltd,boulder western australia,121.493226,-30.7768517
imm,1919,"macdou, a j",,,engineer,seville sulphur and copper ltd,j seville spain,-5.9844589,37.3890924
imm,1919,"macgregor, h b",,,engineer,jupiter gold mining ltd,germiston transvaal,28.1707794,-26.2258734
imm,1919,"macgregor, h b",,,engineer,menus imaym er deep ltd,germiston transvaal,28.1707794,-26.2258734
imm,1919,"molaren, w a",,,engineer,chile exploration ltd,chile south america,-71.542969,-35.675147
imm,1919,"miami, c m",,,engineer,katanga junction railway and mineral ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1919,"miami, c m",,,engineer,tanganyika concessions ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1919,"miami, c m",,,engineer,zambesia exploring ltd,bulawayo rhodesia,28.626479,-20.1325066
imm,1919,"macnaughton, j m",,,engineer,calumet and arizona mining ltd,u s a,-95.712891,37.09024
imm,1919,"mgn, e n",,,engineer,tredegar iron and coal ltd,the exchange cardiff,-3.1682742,51.4653132
imm,1919,"mcphee, j b",,,engineer,transvaal gold mining estates ltd,witbank transvaal,29.2227,-25.8751
imm,1919,"mcreary, i s",,,engineer,tret ewey silver cobalt mine ltd,cobalt ontario canada,-79.6860815,47.3953302
imm,1919,"madew, b m",,,engineer,uitkyk collieries ltd,johannesburg transvaal,28.0455645,-26.1805735
imm,1919,"main, a f",,,engineer,el oro mining and railway ltd,el oro mexico,-100.1339164,19.8007531
imm,1919,"malcolm, a q",,,engineer,marbella iron ore ltd,london e c,-0.1319797,51.5287743
imm,1919,"mann, h b",,,engineer,markso rthern exploration ltd,lowe sound spitzbergen,20.9751821,77.8749725
imm,1919,"john, m t",,,engineer,pahang consolidated ltd,sing kuantan pabang,103.3216614,3.8145868
imm,1919,"hugh, f m",,,engineer,cm pn ltd,mining and investment,,
imm,1919,"london, w b",,,engineer,central mining and investment ltd ltd,buildings london london,0.0268042,51.475387
imm,1919,"london, w b",,,engineer,marrpioretstt ea block a ltd,buildings london london,-0.1921359,51.5016548
imm,1919,"herron, v a",,,engineer,bulawayo and general exploration ltd,u s a,-95.712891,37.09024
imm,1919,"thurston, g h",,,engineer,gold fields of south africa ltd,ll jolmnneslmrg transvaal,,
imm,1919,"tosh, e l",,,engineer,north lonsdale iron and steel ltd,l ulverston lancashire,-3.09267,54.195138
imm,1919,"tourret, m r",,,engineer,geduld proprietary mines ltd,de clichy paris,2.3268816,48.8835411
imm,1919,"tourret, m r",,,engineer,modderfontein deep levels ltd,de clichy paris,2.3268816,48.8835411
imm,1919,"tourret, m r",,,engineer,oriental consolidated mining ltd,de clichy paris,2.3268816,48.8835411
imm,1919,"tourret, m r",,,engineer,princess estate and gold mining ltd,de clichy paris,2.3268816,48.8835411
imm,1919,"tourret, m r",,,engineer,townsend and ltd,de clichy paris,2.3268816,48.8835411
imm,1919,"trogay, f j",,,engineer,barramia mining and exploration ltd,o upper egypt,30.802498,26.820553
imm,1919,"tromollen, h j",,,engineer,denaby and cadeby main collieries ltd,helens london london,0.00052,51.630633
imm,1919,"troquet, p l",,,engineer,mining and investment coi pil ltd,buildings london london,0.0268042,51.475387
imm,1919,"tucker, g b",,,engineer,geldenhuis deep ltd,vlei western witwatersrand,27.8486571,-25.7855464
imm,1919,"acting, t g",,,engineer,english crown spelter ltd,di nossa italy,9.8863779,45.8672347
imm,1919,"acting, t g",,,engineer,westport coal ltd,di nossa italy,9.8863779,45.8672347
imm,1919,"turner, e p",,,engineer,stafford collieries ltd,on trent staffs,-2.179404,53.002668
imm,1919,"turner, m j",,,engineer,government gold mining areasmodderfonteinconsolidated ltd,boksburg district transvaal,28.2409671,-26.2325897
imm,1919,"tennessee, c c",,,engineer,mashonaland consolidated ltd,gold coast colony,-119.2286617,34.1682522
imm,1919,"vail, h e",,,engineer,lake view and star ltd,western llmil ha,,
imm,1919,"van, e t",,,engineer,oriental consolidated mining ltd,district chosenkorea asia,100.6196553,34.047863
imm,1919,"van, e j",,,engineer,united main reef gold mining ltd,roodepoort transvaal,27.9014654,-26.1201355
